# DANE SYNTETYCZNE do nauki (wygenerowane, z wszczepionym profilem dnia).
# To NIE sa notowania zadnego brokera. Na realne dane: eksport z MT5.
czas,open,high,low,close
2026-02-11 07:00,1.10569,1.106,1.10534,1.1056
2026-02-11 08:00,1.1056,1.10587,1.10539,1.1058
2026-02-11 09:00,1.1058,1.10588,1.1058,1.1058
2026-02-11 10:00,1.1058,1.10593,1.10536,1.10536
2026-02-11 11:00,1.10536,1.10575,1.10496,1.10567
2026-02-11 12:00,1.10567,1.10629,1.10562,1.10616
2026-02-11 13:00,1.10616,1.10625,1.10538,1.10579
2026-02-11 14:00,1.10579,1.10601,1.10574,1.10591
2026-02-11 15:00,1.10591,1.10622,1.10472,1.10483
2026-02-11 16:00,1.10483,1.106,1.10456,1.10577
2026-02-11 17:00,1.10577,1.10583,1.10571,1.10577
2026-02-11 18:00,1.10577,1.10636,1.10575,1.1063
2026-02-11 19:00,1.1063,1.10635,1.10604,1.10604
2026-02-11 20:00,1.10604,1.1061,1.10569,1.10581
2026-02-11 21:00,1.10581,1.10592,1.10535,1.10541
2026-02-11 22:00,1.10541,1.10573,1.10536,1.10553
2026-02-11 23:00,1.10553,1.10554,1.10513,1.10532
2026-02-12 00:00,1.10532,1.10532,1.1053,1.10532
2026-02-12 01:00,1.10532,1.10555,1.10528,1.1055
2026-02-12 02:00,1.1055,1.10559,1.10534,1.1054
2026-02-12 03:00,1.1054,1.10542,1.10539,1.1054
2026-02-12 04:00,1.1054,1.10555,1.10539,1.10552
2026-02-12 05:00,1.10552,1.10563,1.1055,1.10563
2026-02-12 06:00,1.10563,1.10569,1.10524,1.10533
2026-02-12 07:00,1.10533,1.10623,1.10531,1.10603
2026-02-12 08:00,1.10603,1.10614,1.10528,1.10534
2026-02-12 09:00,1.10534,1.10624,1.10513,1.10604
2026-02-12 10:00,1.10604,1.10628,1.10466,1.10482
2026-02-12 11:00,1.10482,1.10508,1.10472,1.10507
2026-02-12 12:00,1.10507,1.10594,1.1048,1.10588
2026-02-12 13:00,1.10588,1.10594,1.10472,1.10489
2026-02-12 14:00,1.10489,1.10543,1.10482,1.10505
2026-02-12 15:00,1.10505,1.1053,1.10419,1.10431
2026-02-12 16:00,1.10431,1.10605,1.10395,1.10573
2026-02-12 17:00,1.10573,1.1064,1.10563,1.10615
2026-02-12 18:00,1.10615,1.10627,1.1059,1.10597
2026-02-12 19:00,1.10597,1.10616,1.1059,1.10605
2026-02-12 20:00,1.10605,1.10642,1.10595,1.10641
2026-02-12 21:00,1.10641,1.10655,1.1063,1.10637
2026-02-12 22:00,1.10637,1.10652,1.10567,1.10576
2026-02-12 23:00,1.10576,1.10592,1.10541,1.10542
2026-02-13 00:00,1.10542,1.10543,1.10541,1.10542
2026-02-13 01:00,1.10542,1.10557,1.10536,1.10548
2026-02-13 02:00,1.10548,1.1056,1.10542,1.10558
2026-02-13 03:00,1.10558,1.10561,1.10552,1.10556
2026-02-13 04:00,1.10556,1.10556,1.10544,1.10547
2026-02-13 05:00,1.10547,1.10565,1.10544,1.10563
2026-02-13 06:00,1.10563,1.10603,1.1056,1.10597
2026-02-13 07:00,1.10597,1.10626,1.10579,1.10618
2026-02-13 08:00,1.10618,1.10629,1.10607,1.10618
2026-02-13 09:00,1.10618,1.10661,1.10585,1.10637
2026-02-13 10:00,1.10637,1.10657,1.1062,1.10638
2026-02-13 11:00,1.10638,1.10654,1.10605,1.10638
2026-02-13 12:00,1.10638,1.10643,1.10569,1.10578
2026-02-13 13:00,1.10578,1.10588,1.10531,1.10562
2026-02-13 14:00,1.10562,1.10574,1.10442,1.10467
2026-02-13 15:00,1.10467,1.10574,1.10463,1.10528
2026-02-13 16:00,1.10528,1.10547,1.10404,1.10409
2026-02-13 17:00,1.10409,1.1047,1.10402,1.10467
2026-02-13 18:00,1.10467,1.1047,1.1045,1.10453
2026-02-13 19:00,1.10453,1.10499,1.10449,1.10495
2026-02-13 20:00,1.10495,1.1051,1.10481,1.10496
2026-02-13 21:00,1.10496,1.10523,1.10494,1.105
2026-02-13 22:00,1.105,1.10543,1.10494,1.10543
2026-02-13 23:00,1.10543,1.1056,1.10541,1.10551
2026-02-14 00:00,1.10551,1.10558,1.10547,1.10549
2026-02-14 01:00,1.10549,1.10554,1.10541,1.10548
2026-02-14 02:00,1.10548,1.10553,1.10544,1.1055
2026-02-14 03:00,1.1055,1.10556,1.10524,1.10527
2026-02-14 04:00,1.10527,1.10528,1.10516,1.10521
2026-02-14 05:00,1.10521,1.10535,1.10517,1.10533
2026-02-14 06:00,1.10533,1.10543,1.10478,1.10492
2026-02-14 07:00,1.10492,1.10495,1.10453,1.1048
2026-02-14 08:00,1.1048,1.1056,1.1047,1.10536
2026-02-14 09:00,1.10536,1.10554,1.10482,1.10506
2026-02-14 10:00,1.10506,1.10557,1.10482,1.10555
2026-02-14 11:00,1.10555,1.10677,1.1052,1.10635
2026-02-14 12:00,1.10635,1.107,1.10627,1.10694
2026-02-14 13:00,1.10694,1.10788,1.1069,1.1076
2026-02-14 14:00,1.1076,1.10774,1.10739,1.10745
2026-02-14 15:00,1.10745,1.10865,1.1069,1.10819
2026-02-14 16:00,1.10819,1.10878,1.10778,1.108
2026-02-14 17:00,1.108,1.10844,1.10792,1.10842
2026-02-14 18:00,1.10842,1.10872,1.10827,1.10855
2026-02-14 19:00,1.10855,1.10866,1.10811,1.10821
2026-02-14 20:00,1.10821,1.10852,1.10817,1.10844
2026-02-14 21:00,1.10844,1.10846,1.1082,1.10827
2026-02-14 22:00,1.10827,1.10834,1.10745,1.10774
2026-02-14 23:00,1.10774,1.10789,1.10763,1.10779
2026-02-15 00:00,1.10779,1.10787,1.10771,1.10786
2026-02-15 01:00,1.10786,1.10788,1.10773,1.10776
2026-02-15 02:00,1.10776,1.10797,1.10775,1.10796
2026-02-15 03:00,1.10796,1.10798,1.10792,1.10792
2026-02-15 04:00,1.10792,1.10809,1.10792,1.10804
2026-02-15 05:00,1.10804,1.10805,1.10797,1.10799
2026-02-15 06:00,1.10799,1.108,1.10772,1.10777
2026-02-15 07:00,1.10777,1.1079,1.10758,1.1077
2026-02-15 08:00,1.1077,1.10774,1.10723,1.10739
2026-02-15 09:00,1.10739,1.10764,1.10709,1.10712
2026-02-15 10:00,1.10712,1.10723,1.10695,1.10708
2026-02-15 11:00,1.10708,1.10708,1.10689,1.10692
2026-02-15 12:00,1.10692,1.1071,1.10579,1.10588
2026-02-15 13:00,1.10588,1.10632,1.10548,1.1058
2026-02-15 14:00,1.1058,1.10606,1.10433,1.10463
2026-02-15 15:00,1.10463,1.10657,1.10452,1.10623
2026-02-15 16:00,1.10623,1.10647,1.1056,1.10591
2026-02-15 17:00,1.10591,1.10606,1.10566,1.10572
2026-02-15 18:00,1.10572,1.10608,1.10562,1.10597
2026-02-15 19:00,1.10597,1.10603,1.10589,1.10595
2026-02-15 20:00,1.10595,1.10597,1.10564,1.10579
2026-02-15 21:00,1.10579,1.10586,1.10541,1.10563
2026-02-15 22:00,1.10563,1.10564,1.10526,1.10534
2026-02-15 23:00,1.10534,1.10577,1.10534,1.10551
2026-02-16 00:00,1.10551,1.10559,1.10538,1.1054
2026-02-16 01:00,1.1054,1.1056,1.10534,1.10548
2026-02-16 02:00,1.10548,1.10559,1.10545,1.10554
2026-02-16 03:00,1.10554,1.10561,1.10543,1.10547
2026-02-16 04:00,1.10547,1.10559,1.10541,1.10553
2026-02-16 05:00,1.10553,1.10556,1.10553,1.10553
2026-02-16 06:00,1.10553,1.10557,1.1053,1.10537
2026-02-16 07:00,1.10537,1.10564,1.1048,1.10495
2026-02-16 08:00,1.10495,1.105,1.10483,1.10492
2026-02-16 09:00,1.10492,1.10509,1.10443,1.10454
2026-02-16 10:00,1.10454,1.10472,1.10445,1.1045
2026-02-16 11:00,1.1045,1.10473,1.10392,1.10394
2026-02-16 12:00,1.10394,1.104,1.10357,1.10358
2026-02-16 13:00,1.10358,1.1038,1.1034,1.10371
2026-02-16 14:00,1.10371,1.10469,1.1034,1.10464
2026-02-16 15:00,1.10464,1.10586,1.10444,1.1057
2026-02-16 16:00,1.1057,1.10634,1.10569,1.10592
2026-02-16 17:00,1.10592,1.10602,1.10568,1.10598
2026-02-16 18:00,1.10598,1.1062,1.10595,1.10617
2026-02-16 19:00,1.10617,1.10647,1.1061,1.10624
2026-02-16 20:00,1.10624,1.10649,1.10607,1.10618
2026-02-16 21:00,1.10618,1.10622,1.10564,1.10576
2026-02-16 22:00,1.10576,1.10577,1.1055,1.10556
2026-02-16 23:00,1.10556,1.10568,1.10527,1.10555
2026-02-17 00:00,1.10555,1.10558,1.10535,1.10544
2026-02-17 01:00,1.10544,1.10551,1.10541,1.10551
2026-02-17 02:00,1.10551,1.10563,1.10547,1.10563
2026-02-17 03:00,1.10563,1.10568,1.1055,1.10552
2026-02-17 04:00,1.10552,1.10553,1.10535,1.10543
2026-02-17 05:00,1.10543,1.10545,1.10536,1.10542
2026-02-17 06:00,1.10542,1.10569,1.10538,1.10563
2026-02-17 07:00,1.10563,1.10613,1.10559,1.10592
2026-02-17 08:00,1.10592,1.10607,1.10591,1.10603
2026-02-17 09:00,1.10603,1.10634,1.10525,1.10549
2026-02-17 10:00,1.10549,1.10637,1.10533,1.10596
2026-02-17 11:00,1.10596,1.10626,1.10584,1.10618
2026-02-17 12:00,1.10618,1.1063,1.10588,1.10618
2026-02-17 13:00,1.10618,1.10619,1.10547,1.1056
2026-02-17 14:00,1.1056,1.10568,1.1056,1.10563
2026-02-17 15:00,1.10563,1.10597,1.10456,1.10493
2026-02-17 16:00,1.10493,1.10532,1.10322,1.10369
2026-02-17 17:00,1.10369,1.10373,1.10307,1.10335
2026-02-17 18:00,1.10335,1.10344,1.10292,1.10292
2026-02-17 19:00,1.10292,1.10313,1.10287,1.103
2026-02-17 20:00,1.103,1.10322,1.10297,1.1031
2026-02-17 21:00,1.1031,1.10369,1.10298,1.10358
2026-02-17 22:00,1.10358,1.10367,1.1032,1.10323
2026-02-17 23:00,1.10323,1.10403,1.10316,1.10389
2026-02-18 00:00,1.10389,1.10389,1.10377,1.10378
2026-02-18 01:00,1.10378,1.104,1.10376,1.10395
2026-02-18 02:00,1.10395,1.10404,1.10392,1.10404
2026-02-18 03:00,1.10404,1.10427,1.10403,1.10424
2026-02-18 04:00,1.10424,1.10428,1.10421,1.10426
2026-02-18 05:00,1.10426,1.10456,1.10424,1.10454
2026-02-18 06:00,1.10454,1.10461,1.10427,1.10435
2026-02-18 07:00,1.10435,1.10447,1.10368,1.10373
2026-02-18 08:00,1.10373,1.10408,1.10321,1.10387
2026-02-18 09:00,1.10387,1.10461,1.10384,1.10442
2026-02-18 10:00,1.10442,1.10475,1.10425,1.10463
2026-02-18 11:00,1.10463,1.10481,1.10398,1.10406
2026-02-18 12:00,1.10406,1.10436,1.10394,1.10419
2026-02-18 13:00,1.10419,1.10474,1.10387,1.10455
2026-02-18 14:00,1.10455,1.10491,1.10428,1.10474
2026-02-18 15:00,1.10474,1.10509,1.10461,1.10502
2026-02-18 16:00,1.10502,1.10649,1.10463,1.10649
2026-02-18 17:00,1.10649,1.10676,1.10645,1.10673
2026-02-18 18:00,1.10673,1.10674,1.10668,1.10673
2026-02-18 19:00,1.10673,1.10689,1.1067,1.10676
2026-02-18 20:00,1.10676,1.10684,1.1066,1.1067
2026-02-18 21:00,1.1067,1.10684,1.10657,1.10664
2026-02-18 22:00,1.10664,1.10666,1.10617,1.10621
2026-02-18 23:00,1.10621,1.10626,1.10608,1.10623
2026-02-19 00:00,1.10623,1.10624,1.10609,1.10613
2026-02-19 01:00,1.10613,1.10634,1.1061,1.10631
2026-02-19 02:00,1.10631,1.10633,1.10605,1.10611
2026-02-19 03:00,1.10611,1.10625,1.10606,1.10623
2026-02-19 04:00,1.10623,1.10627,1.10619,1.10619
2026-02-19 05:00,1.10619,1.10642,1.10619,1.10637
2026-02-19 06:00,1.10637,1.10659,1.10633,1.10653
2026-02-19 07:00,1.10653,1.10688,1.10624,1.10679
2026-02-19 08:00,1.10679,1.10769,1.10679,1.10738
2026-02-19 09:00,1.10738,1.10826,1.10736,1.10807
2026-02-19 10:00,1.10807,1.10838,1.10804,1.10825
2026-02-19 11:00,1.10825,1.10889,1.10788,1.1088
2026-02-19 12:00,1.1088,1.10889,1.10853,1.10864
2026-02-19 13:00,1.10864,1.10865,1.10792,1.10799
2026-02-19 14:00,1.10799,1.108,1.10724,1.10742
2026-02-19 15:00,1.10742,1.10756,1.10702,1.10703
2026-02-19 16:00,1.10703,1.10783,1.10684,1.10764
2026-02-19 17:00,1.10764,1.10811,1.10743,1.10795
2026-02-19 18:00,1.10795,1.10814,1.10786,1.10789
2026-02-19 19:00,1.10789,1.10805,1.10782,1.10798
2026-02-19 20:00,1.10798,1.10816,1.10798,1.10815
2026-02-19 21:00,1.10815,1.1082,1.10803,1.10818
2026-02-19 22:00,1.10818,1.10825,1.10784,1.10792
2026-02-19 23:00,1.10792,1.10794,1.10739,1.10742
2026-02-20 00:00,1.10742,1.10748,1.10737,1.10741
2026-02-20 01:00,1.10741,1.10756,1.10738,1.10754
2026-02-20 02:00,1.10754,1.10756,1.10749,1.10749
2026-02-20 03:00,1.10749,1.10751,1.10733,1.10734
2026-02-20 04:00,1.10734,1.10736,1.10729,1.10729
2026-02-20 05:00,1.10729,1.10748,1.10726,1.10738
2026-02-20 06:00,1.10738,1.10739,1.1072,1.10726
2026-02-20 07:00,1.10726,1.10781,1.10715,1.10766
2026-02-20 08:00,1.10766,1.10768,1.10701,1.10702
2026-02-20 09:00,1.10702,1.10723,1.10674,1.10678
2026-02-20 10:00,1.10678,1.10688,1.10632,1.10642
2026-02-20 11:00,1.10642,1.10677,1.106,1.10608
2026-02-20 12:00,1.10608,1.10632,1.10592,1.10608
2026-02-20 13:00,1.10608,1.10612,1.10583,1.10598
2026-02-20 14:00,1.10598,1.10637,1.10546,1.1063
2026-02-20 15:00,1.1063,1.10698,1.1061,1.10695
2026-02-20 16:00,1.10695,1.10706,1.10559,1.10565
2026-02-20 17:00,1.10565,1.10571,1.10546,1.10547
2026-02-20 18:00,1.10547,1.10552,1.1049,1.10498
2026-02-20 19:00,1.10498,1.10506,1.10492,1.10503
2026-02-20 20:00,1.10503,1.10556,1.10473,1.10549
2026-02-20 21:00,1.10549,1.10558,1.10534,1.10538
2026-02-20 22:00,1.10538,1.10587,1.1053,1.10582
2026-02-20 23:00,1.10582,1.10588,1.10556,1.1056
2026-02-21 00:00,1.1056,1.10565,1.10558,1.10565
2026-02-21 01:00,1.10565,1.10582,1.10563,1.1058
2026-02-21 02:00,1.1058,1.10583,1.10573,1.1058
2026-02-21 03:00,1.1058,1.10585,1.10563,1.10572
2026-02-21 04:00,1.10572,1.1059,1.10571,1.10583
2026-02-21 05:00,1.10583,1.10583,1.10551,1.10556
2026-02-21 06:00,1.10556,1.10574,1.10552,1.10573
2026-02-21 07:00,1.10573,1.10624,1.1056,1.10587
2026-02-21 08:00,1.10587,1.10592,1.10521,1.10528
2026-02-21 09:00,1.10528,1.10572,1.10522,1.10569
2026-02-21 10:00,1.10569,1.10572,1.10562,1.1057
2026-02-21 11:00,1.1057,1.10605,1.10565,1.1059
2026-02-21 12:00,1.1059,1.10626,1.10553,1.10566
2026-02-21 13:00,1.10566,1.10601,1.10511,1.10593
2026-02-21 14:00,1.10593,1.1061,1.10533,1.10541
2026-02-21 15:00,1.10541,1.10542,1.10513,1.10532
2026-02-21 16:00,1.10532,1.10576,1.10526,1.10571
2026-02-21 17:00,1.10571,1.10596,1.1057,1.10592
2026-02-21 18:00,1.10592,1.10621,1.10581,1.10611
2026-02-21 19:00,1.10611,1.10628,1.10608,1.10612
2026-02-21 20:00,1.10612,1.1062,1.10589,1.10589
2026-02-21 21:00,1.10589,1.10591,1.10538,1.10549
2026-02-21 22:00,1.10549,1.10555,1.10475,1.10483
2026-02-21 23:00,1.10483,1.10507,1.10465,1.10499
2026-02-22 00:00,1.10499,1.10518,1.10498,1.10515
2026-02-22 01:00,1.10515,1.10517,1.10498,1.10506
2026-02-22 02:00,1.10506,1.10508,1.10494,1.10496
2026-02-22 03:00,1.10496,1.10503,1.10494,1.105
2026-02-22 04:00,1.105,1.10506,1.105,1.10505
2026-02-22 05:00,1.10505,1.10507,1.10496,1.10506
2026-02-22 06:00,1.10506,1.10565,1.10503,1.10562
2026-02-22 07:00,1.10562,1.10563,1.10524,1.10529
2026-02-22 08:00,1.10529,1.10579,1.10512,1.10532
2026-02-22 09:00,1.10532,1.10546,1.10498,1.10528
2026-02-22 10:00,1.10528,1.10667,1.10503,1.1066
2026-02-22 11:00,1.1066,1.10661,1.10603,1.10606
2026-02-22 12:00,1.10606,1.10632,1.10588,1.10622
2026-02-22 13:00,1.10622,1.10647,1.10598,1.10617
2026-02-22 14:00,1.10617,1.1065,1.10559,1.10559
2026-02-22 15:00,1.10559,1.10581,1.10412,1.10456
2026-02-22 16:00,1.10456,1.10516,1.10322,1.10339
2026-02-22 17:00,1.10339,1.10355,1.10329,1.10349
2026-02-22 18:00,1.10349,1.10356,1.10313,1.10314
2026-02-22 19:00,1.10314,1.10354,1.10299,1.10347
2026-02-22 20:00,1.10347,1.10358,1.10328,1.1035
2026-02-22 21:00,1.1035,1.10351,1.10302,1.10314
2026-02-22 22:00,1.10314,1.10338,1.10306,1.10309
2026-02-22 23:00,1.10309,1.10318,1.10267,1.10267
2026-02-23 00:00,1.10267,1.1027,1.10264,1.10264
2026-02-23 01:00,1.10264,1.10271,1.10258,1.1026
2026-02-23 02:00,1.1026,1.10286,1.1025,1.10281
2026-02-23 03:00,1.10281,1.10283,1.10275,1.10281
2026-02-23 04:00,1.10281,1.10307,1.10277,1.10301
2026-02-23 05:00,1.10301,1.10303,1.10277,1.10277
2026-02-23 06:00,1.10277,1.10326,1.10267,1.10318
2026-02-23 07:00,1.10318,1.10327,1.10205,1.10236
2026-02-23 08:00,1.10236,1.10246,1.10233,1.10237
2026-02-23 09:00,1.10237,1.10363,1.1021,1.10353
2026-02-23 10:00,1.10353,1.10362,1.1024,1.1026
2026-02-23 11:00,1.1026,1.10277,1.10254,1.1026
2026-02-23 12:00,1.1026,1.1032,1.10214,1.10312
2026-02-23 13:00,1.10312,1.10351,1.10301,1.1032
2026-02-23 14:00,1.1032,1.10341,1.10137,1.10171
2026-02-23 15:00,1.10171,1.10196,1.10092,1.10102
2026-02-23 16:00,1.10102,1.10218,1.10035,1.10217
2026-02-23 17:00,1.10217,1.10224,1.10209,1.10211
2026-02-23 18:00,1.10211,1.10255,1.1021,1.10245
2026-02-23 19:00,1.10245,1.10295,1.10232,1.10277
2026-02-23 20:00,1.10277,1.10279,1.10264,1.10266
2026-02-23 21:00,1.10266,1.10279,1.10258,1.10275
2026-02-23 22:00,1.10275,1.10301,1.10267,1.10285
2026-02-23 23:00,1.10285,1.10298,1.10285,1.10285
2026-02-24 00:00,1.10285,1.10293,1.10279,1.10289
2026-02-24 01:00,1.10289,1.10293,1.10287,1.10292
2026-02-24 02:00,1.10292,1.10302,1.1028,1.1029
2026-02-24 03:00,1.1029,1.10291,1.10274,1.10275
2026-02-24 04:00,1.10275,1.10284,1.10257,1.10264
2026-02-24 05:00,1.10264,1.10268,1.10257,1.10259
2026-02-24 06:00,1.10259,1.10299,1.10245,1.1027
2026-02-24 07:00,1.1027,1.10276,1.1026,1.10275
2026-02-24 08:00,1.10275,1.10293,1.10246,1.10254
2026-02-24 09:00,1.10254,1.10256,1.10232,1.10248
2026-02-24 10:00,1.10248,1.10273,1.10229,1.10252
2026-02-24 11:00,1.10252,1.10271,1.10239,1.10247
2026-02-24 12:00,1.10247,1.10354,1.10218,1.10318
2026-02-24 13:00,1.10318,1.10327,1.10189,1.10212
2026-02-24 14:00,1.10212,1.10261,1.10199,1.10212
2026-02-24 15:00,1.10212,1.10272,1.10174,1.10271
2026-02-24 16:00,1.10271,1.10422,1.10249,1.1039
2026-02-24 17:00,1.1039,1.10395,1.10377,1.1039
2026-02-24 18:00,1.1039,1.10413,1.10358,1.10399
2026-02-24 19:00,1.10399,1.10401,1.10375,1.10384
2026-02-24 20:00,1.10384,1.10392,1.10366,1.10383
2026-02-24 21:00,1.10383,1.10392,1.10348,1.10364
2026-02-24 22:00,1.10364,1.10374,1.10358,1.10369
2026-02-24 23:00,1.10369,1.10377,1.10338,1.10344
2026-02-25 00:00,1.10344,1.10355,1.10338,1.10351
2026-02-25 01:00,1.10351,1.10352,1.10341,1.10347
2026-02-25 02:00,1.10347,1.10375,1.10347,1.10372
2026-02-25 03:00,1.10372,1.10373,1.10349,1.10349
2026-02-25 04:00,1.10349,1.10352,1.10346,1.10346
2026-02-25 05:00,1.10346,1.10354,1.10342,1.10351
2026-02-25 06:00,1.10351,1.10355,1.10311,1.10319
2026-02-25 07:00,1.10319,1.10325,1.1025,1.10275
2026-02-25 08:00,1.10275,1.10299,1.1025,1.1026
2026-02-25 09:00,1.1026,1.10285,1.10238,1.10284
2026-02-25 10:00,1.10284,1.10322,1.10262,1.10312
2026-02-25 11:00,1.10312,1.10331,1.10311,1.10324
2026-02-25 12:00,1.10324,1.10345,1.103,1.10301
2026-02-25 13:00,1.10301,1.10339,1.10276,1.10331
2026-02-25 14:00,1.10331,1.10364,1.10314,1.10363
2026-02-25 15:00,1.10363,1.10383,1.10311,1.10353
2026-02-25 16:00,1.10353,1.10428,1.10327,1.10405
2026-02-25 17:00,1.10405,1.10415,1.10396,1.10404
2026-02-25 18:00,1.10404,1.10424,1.104,1.10423
2026-02-25 19:00,1.10423,1.10472,1.10407,1.10452
2026-02-25 20:00,1.10452,1.1046,1.10441,1.10452
2026-02-25 21:00,1.10452,1.10452,1.1042,1.10438
2026-02-25 22:00,1.10438,1.10493,1.10433,1.10471
2026-02-25 23:00,1.10471,1.10513,1.10466,1.10507
2026-02-26 00:00,1.10507,1.10517,1.10504,1.10509
2026-02-26 01:00,1.10509,1.10529,1.10503,1.10528
2026-02-26 02:00,1.10528,1.10532,1.10519,1.10522
2026-02-26 03:00,1.10522,1.10539,1.10519,1.10532
2026-02-26 04:00,1.10532,1.10535,1.10517,1.10522
2026-02-26 05:00,1.10522,1.10523,1.10518,1.10521
2026-02-26 06:00,1.10521,1.10525,1.10494,1.10511
2026-02-26 07:00,1.10511,1.10578,1.10502,1.10565
2026-02-26 08:00,1.10565,1.10566,1.1048,1.10488
2026-02-26 09:00,1.10488,1.10522,1.10425,1.10447
2026-02-26 10:00,1.10447,1.10489,1.10441,1.10481
2026-02-26 11:00,1.10481,1.10517,1.10437,1.10506
2026-02-26 12:00,1.10506,1.10559,1.10486,1.10552
2026-02-26 13:00,1.10552,1.10566,1.10497,1.10522
2026-02-26 14:00,1.10522,1.10526,1.10489,1.10515
2026-02-26 15:00,1.10515,1.10585,1.10515,1.1057
2026-02-26 16:00,1.1057,1.10574,1.10495,1.10541
2026-02-26 17:00,1.10541,1.10575,1.10525,1.10565
2026-02-26 18:00,1.10565,1.10585,1.10562,1.10577
2026-02-26 19:00,1.10577,1.1058,1.10531,1.10536
2026-02-26 20:00,1.10536,1.10556,1.10487,1.10508
2026-02-26 21:00,1.10508,1.10541,1.10495,1.10536
2026-02-26 22:00,1.10536,1.10542,1.10495,1.105
2026-02-26 23:00,1.105,1.10505,1.10484,1.10494
2026-02-27 00:00,1.10494,1.1051,1.10493,1.10508
2026-02-27 01:00,1.10508,1.10513,1.10507,1.1051
2026-02-27 02:00,1.1051,1.1052,1.10509,1.10518
2026-02-27 03:00,1.10518,1.10546,1.10518,1.10541
2026-02-27 04:00,1.10541,1.10546,1.10538,1.10545
2026-02-27 05:00,1.10545,1.1057,1.10544,1.1057
2026-02-27 06:00,1.1057,1.10571,1.10561,1.10564
2026-02-27 07:00,1.10564,1.10595,1.10542,1.10587
2026-02-27 08:00,1.10587,1.10588,1.10547,1.10568
2026-02-27 09:00,1.10568,1.10579,1.10554,1.10558
2026-02-27 10:00,1.10558,1.10563,1.10458,1.10469
2026-02-27 11:00,1.10469,1.10506,1.10441,1.10505
2026-02-27 12:00,1.10505,1.10546,1.10494,1.10527
2026-02-27 13:00,1.10527,1.10529,1.10503,1.10508
2026-02-27 14:00,1.10508,1.10543,1.10419,1.10424
2026-02-27 15:00,1.10424,1.10442,1.10382,1.10396
2026-02-27 16:00,1.10396,1.10413,1.10302,1.10352
2026-02-27 17:00,1.10352,1.10397,1.10347,1.10391
2026-02-27 18:00,1.10391,1.10396,1.10368,1.10377
2026-02-27 19:00,1.10377,1.10382,1.10357,1.10378
2026-02-27 20:00,1.10378,1.1039,1.10377,1.10385
2026-02-27 21:00,1.10385,1.10449,1.10381,1.10442
2026-02-27 22:00,1.10442,1.10443,1.10415,1.10428
2026-02-27 23:00,1.10428,1.10432,1.10419,1.1042
2026-02-28 00:00,1.1042,1.10441,1.10419,1.10441
2026-02-28 01:00,1.10441,1.10442,1.10436,1.10439
2026-02-28 02:00,1.10439,1.10441,1.10427,1.10431
2026-02-28 03:00,1.10431,1.10433,1.10405,1.10407
2026-02-28 04:00,1.10407,1.10415,1.10404,1.10411
2026-02-28 05:00,1.10411,1.10421,1.10407,1.10419
2026-02-28 06:00,1.10419,1.10452,1.10411,1.1045
2026-02-28 07:00,1.1045,1.10456,1.10398,1.10402
2026-02-28 08:00,1.10402,1.10412,1.10351,1.10359
2026-02-28 09:00,1.10359,1.10447,1.1033,1.10403
2026-02-28 10:00,1.10403,1.10495,1.10391,1.10473
2026-02-28 11:00,1.10473,1.10567,1.10461,1.10558
2026-02-28 12:00,1.10558,1.10631,1.10554,1.10613
2026-02-28 13:00,1.10613,1.10713,1.1057,1.10695
2026-02-28 14:00,1.10695,1.10826,1.10693,1.10822
2026-02-28 15:00,1.10822,1.11012,1.10809,1.10988
2026-02-28 16:00,1.10988,1.10998,1.10883,1.10915
2026-02-28 17:00,1.10915,1.10962,1.10911,1.10944
2026-02-28 18:00,1.10944,1.10948,1.10856,1.10881
2026-02-28 19:00,1.10881,1.1091,1.10876,1.10902
2026-02-28 20:00,1.10902,1.10947,1.10902,1.10937
2026-02-28 21:00,1.10937,1.10947,1.10921,1.10932
2026-02-28 22:00,1.10932,1.10938,1.10918,1.10933
2026-02-28 23:00,1.10933,1.1094,1.10888,1.10895
2026-03-01 00:00,1.10895,1.10899,1.10893,1.10897
2026-03-01 01:00,1.10897,1.10903,1.10895,1.10902
2026-03-01 02:00,1.10902,1.10915,1.10902,1.10911
2026-03-01 03:00,1.10911,1.10916,1.10896,1.10903
2026-03-01 04:00,1.10903,1.10909,1.10899,1.10907
2026-03-01 05:00,1.10907,1.10914,1.10903,1.1091
2026-03-01 06:00,1.1091,1.10922,1.1086,1.10873
2026-03-01 07:00,1.10873,1.10877,1.10763,1.10795
2026-03-01 08:00,1.10795,1.10795,1.10769,1.10784
2026-03-01 09:00,1.10784,1.1082,1.1078,1.10799
2026-03-01 10:00,1.10799,1.10828,1.10796,1.10809
2026-03-01 11:00,1.10809,1.1086,1.10801,1.10848
2026-03-01 12:00,1.10848,1.1087,1.10822,1.1087
2026-03-01 13:00,1.1087,1.1088,1.10663,1.10689
2026-03-01 14:00,1.10689,1.10689,1.10583,1.1059
2026-03-01 15:00,1.1059,1.10684,1.10571,1.10684
2026-03-01 16:00,1.10684,1.10732,1.10621,1.10661
2026-03-01 17:00,1.10661,1.10686,1.10659,1.10679
2026-03-01 18:00,1.10679,1.10685,1.10662,1.10679
2026-03-01 19:00,1.10679,1.10693,1.10662,1.10665
2026-03-01 20:00,1.10665,1.10706,1.10663,1.10692
2026-03-01 21:00,1.10692,1.10702,1.10658,1.10666
2026-03-01 22:00,1.10666,1.1068,1.10657,1.10666
2026-03-01 23:00,1.10666,1.10673,1.10631,1.10645
